ID	chr	circ_start	circ_end	circ_strand	splice_L	circ_type	e_count	e_sizes	e_offsets	b_transcript	b_strand	b_trans_start	b_trans_end	b_gene
chr16:76481909-76532591	chr16	76481909	76532591	+	1826	exonic	11	203,185,144,262,150,172,107,120,198,157,128	0,754,1702,4495,13943,19339,27926,31406,41673,46897,50554	ENST00000611870.5_2	+	76311298	76594654	CNTNAP4
chr17:5250085-5266311	chr17	5250085	5266311	+	1019	exonic	5	135,179,132,468,105	0,3660,7568,14417,16121	ENST00000537505.6_2	+	5185578	5289660	RABEP1
chr17:5307419-5320002	chr17	5307419	5320002	-	894	exonic	6	147,187,177,87,126,170	0,957,4633,6603,9909,12413	ENST00000573584.6_2	-	5288152	5322982	NUP88
chr17:29119458-29131126	chr17	29119458	29131126	-	829	exonic	5	132,223,178,88,208	0,1009,3719,4870,11460	ENST00000324238.7_2	-	29109701	29151710	CRLF3
chr17:37646810-37650947	chr17	37646810	37650947	+	487	exonic	3	176,140,171	0,2193,3966	ENST00000447079.4_1	+	37618291	37691399	CDK12
chr17:40639173-40647734	chr17	40639173	40647734	+	749	exonic	5	212,151,140,155,91	0,3331,7178,7878,8470	ENST00000343619.8_1	+	40610905	40674629	ATP6V0A1
chr17:57119174-57148308	chr17	57119174	57148308	-	1068	exonic	9	85,137,216,115,180,77,82,51,125	0,5869,7364,9400,15061,19218,20753,22541,29009	ENST00000393066.7_1	-	57060011	57184282	TRIM37
chr17:65628259-65671658	chr17	65628259	65671658	+	315	exonic	3	95,156,64	0,37364,43335	ENST00000299954.13_2	+	65373396	65693377	PITPNC1
chr17:70920554-70921969	chr17	70920554	70921969	-	1415	intronic	1	1415	0	ENST00000584129.1_1	-	70819836	70989071	SLC39A11
chr17:73945298-73952028	chr17	73945298	73952028	-	1189	exonic	8	143,106,180,191,163,170,116,120	0,277,500,1556,2197,4233,6348,6610	ENST00000293217.10_5	-	73937587	73975247	ACOX1
chr18:2732263-2752550	chr18	2732263	2752550	+	1297	exonic	10	227,149,89,119,168,126,80,158,116,65	0,6131,7166,8437,11495,15256,17777,18084,19012,20222	ENST00000320876.10_2	+	2655736	2805015	SMCHD1
chr18:6215749-6244587	chr18	6215749	6244587	-	650	exonic	6	85,77,155,92,136,105	0,22213,23967,25607,27543,28733	ENST00000317931.11_3	-	5954704	6414910	L3MBTL4
chr18:6301902-6312055	chr18	6301902	6312055	-	216	exonic	3	54,103,59	0,9650,10094	ENST00000317931.11_3	-	5954704	6414910	L3MBTL4
chr18:13278104-13387761	chr18	13278104	13387761	+	505	exonic	2	83,422	0,109235	ENST00000399848.7_2	+	13218785	13652754	LDLRAD4
chr18:23612363-23637706	chr18	23612363	23637706	-	998	exonic	7	133,123,93,105,168,222,154	0,2605,3431,6155,6889,20224,25189	ENST00000415083.7_2	-	23596216	23670577	SS18
chr18:23895193-23937758	chr18	23895193	23937758	+	588	exonic	5	169,131,126,57,105	0,5840,11785,19945,42460	ENST00000269142.9_1	+	23805899	23971649	TAF4B
chr18:33722244-33744630	chr18	33722244	33744630	+	1365	exonic	12	66,141,96,101,132,150,189,70,96,58,73,193	0,544,2657,3666,3968,12568,14184,16553,17453,17676,18650,22193	ENST00000358232.11_2	+	33709861	33760520	ELP2
chr18:59203726-59212377	chr18	59203726	59212377	+	376	exonic	3	136,122,118	0,2530,8533	ENST00000262717.9_2	+	59000662	59223012	CDH20
chr19:6702138-6702590	chr19	6702138	6702590	-	194	exonic	2	85,109	0,343	ENST00000245907.10_1	-	6677714	6720693	C3
chr19:10556894-10559826	chr19	10556894	10559826	+	299	exonic	3	191,37,71	0,2698,2861	ENST00000592685.5_1	+	10527448	10578325	AC011529.1
chr19:33406243-33409245	chr19	33406243	33409245	-	296	exonic	2	180,116	0,2886	ENST00000305768.10_4	-	33366830	33462864	CEP89
chr19:34921481-34957919	chr19	34921481	34957919	+	1602	exonic	15	83,71,65,101,122,68,122,100,167,94,113,156,97,106,137	0,1284,2771,4291,8068,13267,14423,19688,21404,23683,23867,28192,29893,33449,36301	ENST00000246548.9_2	+	34919285	34962156	UBA2
chr19:44248924-44252204	chr19	44248924	44252204	-	550	exonic	4	112,98,265,75	0,2669,2860,3205	ENST00000270066.11_2	-	44232134	44259114	SMG9
chr2:1550316-1555449	chr2	1550316	1555449	-	5133	other	1	5133	0	ENST00000438247.1_1	-	1550436	1623885	AC141930.1
chr2:24103509-24111269	chr2	24103509	24111269	-	574	exonic	6	116,42,109,103,154,50	0,2954,4125,5087,7192,7710	ENST00000439915.1_1	-	24092539	24149935	ATAD2B
chr2:32703703-32704685	chr2	32703703	32704685	+	339	exonic	2	183,156	0,826	ENST00000421745.6_1	+	32582095	32843966	BIRC6
chr2:42867313-42887002	chr2	42867313	42887002	+	384	exonic	4	63,118,103,100	0,3953,16026,19589	ENST00000405592.5_1	+	42721708	42984087	MTA3
chr2:42909541-42936236	chr2	42909541	42936236	+	819	exonic	6	188,75,59,122,152,223	0,13363,15374,21795,25501,26472	ENST00000405592.5_1	+	42721708	42984087	MTA3
chr2:44021596-44032385	chr2	44021596	44032385	+	672	exonic	7	186,69,78,77,71,98,93	0,1432,2260,6383,7181,10184,10696	ENST00000260605.12_2	+	44001177	44037149	DYNC2LI1
chr2:58260362-58316858	chr2	58260362	58316858	+	56496	other	1	56496	0	ENST00000432057.2_1	+	58273846	58386919	VRK2
chr2:59151680-59250117	chr2	59151680	59250117	+	618	exonic	6	81,299,79,69,63,27	0,1065,79403,89784,95083,98410	ENST00000452840.5_1	+	58655472	59290901	LINC01122
chr2:61258554-61259248	chr2	61258554	61259248	+	694	exonic	1	694	0	ENST00000295030.6_2	+	61244854	61279125	PEX13
chr2:63206323-63217975	chr2	63206323	63217975	+	380	exonic	3	147,108,125	0,8742,11527	ENST00000263991.9_1	+	62933000	63273622	EHBP1
chr2:74392345-74399879	chr2	74392345	74399879	-	394	exonic	3	133,94,167	0,1795,7367	ENST00000396049.5_2	-	74379654	74406006	MOB1A
chr2:80772107-80835443	chr2	80772107	80835443	+	1139	exonic	8	92,157,201,152,114,182,106,135	0,924,10710,29180,36723,44321,59091,63201	ENST00000466387.5_2	+	79412356	80875904	CTNNA2
chr2:85032789-85043207	chr2	85032789	85043207	+	891	exonic	6	129,128,186,73,152,223	0,2749,6675,7392,8305,10195	ENST00000389394.7_1	+	84743578	85046713	DNAH6
chr2:99260386-99343030	chr2	99260386	99343030	-	1254	exonic	9	130,115,76,114,47,134,141,168,329	0,1504,11521,12428,14294,19122,31111,34380,82315	ENST00000393487.6_2	-	99235568	99347595	MGAT4A
chr2:99454582-99513941	chr2	99454582	99513941	-	350	exonic	3	168,80,102	0,8611,59257	ENST00000428096.5_4	-	99448810	99552666	KIAA1211L
chr2:109408131-109429383	chr2	109408131	109429383	+	774	exonic	6	127,182,159,120,78,108	0,2864,6752,13213,20955,21144	ENST00000412964.6_1	+	109403212	109493034	CCDC138
chr2:110919180-110920712	chr2	110919180	110920712	-	182	exonic	2	94,88	0,1444	ENST00000316534.8_3	-	110879887	110962619	NPHP1
chr2:114486978-114501371	chr2	114486978	114501371	-	609	exonic	6	104,65,88,82,188,82	0,2182,5184,6375,13290,14311	ENST00000245680.7_2	-	114464285	114514219	SLC35F5
chr2:116447263-116548932	chr2	116447263	116548932	+	1258	exonic	14	52,82,121,155,98,124,39,108,92,48,122,48,99,70	0,152,38128,50051,56398,63486,72884,78609,87520,88099,91186,92664,101393,101599	ENST00000410059.5_2	+	115199875	116603328	DPP10
chr2:136373722-136437894	chr2	136373722	136437894	+	2182	exonic	17	41,90,115,79,60,141,109,96,38,51,227,255,149,300,124,155,152	0,515,5341,6501,15565,15708,19737,19935,22465,22586,22743,25383,29226,35580,45117,59179,64020	ENST00000264160.8_1	+	136289082	136482840	R3HDM1
chr2:144899449-144969146	chr2	144899449	144969146	-	840	exonic	6	173,168,106,126,202,65	0,3689,35252,36952,66720,69632	ENST00000415569.5_1	-	144703599	144993306	GTDC1
chr2:149215772-149228030	chr2	149215772	149228030	+	3073	exonic	4	668,103,181,2121	0,4378,5535,10137	ENST00000407073.5_2	+	148778579	149274540	MBD5
chr2:162036125-162081257	chr2	162036125	162081257	+	682	exonic	6	147,109,119,119,72,116	0,23872,25060,40109,44305,45016	ENST00000457887.5_1	+	162016916	162081257	TANK
chr2:163279846-163302940	chr2	163279846	163302940	-	1012	exonic	3	199,400,413	0,11861,22681	ENST00000332142.9_1	-	163227916	163695128	KCNH7
chr2:168986051-169023913	chr2	168986051	169023913	-	763	exonic	8	65,49,134,102,110,56,142,105	0,168,8546,10747,11107,32245,34197,37757	ENST00000355999.5_2	-	168810531	169104105	STK39
chr2:170687247-170735084	chr2	170687247	170735084	+	47837	other	1	47837	0	ENST00000272793.9_1	+	170683967	170940641	UBR3
chr2:203806583-203820481	chr2	203806583	203820481	+	684	exonic	5	120,228,121,130,85	0,879,10698,12144,13813	ENST00000438828.4_6	+	203776997	203852986	CARF
chr2:206992521-207014649	chr2	206992521	207014649	-	1730	exonic	13	175,155,161,130,129,146,115,135,186,131,82,77,108	0,2290,5147,10687,14143,14888,16220,17094,19105,19733,19955,21222,22020	ENST00000233190.11_2	-	206979540	207024168	NDUFS1
chr2:207395609-207414884	chr2	207395609	207414884	+	423	exonic	6	63,83,64,73,74,66	0,11166,12367,16543,17395,19209	ENST00000264377.8_2	+	207308255	207485851	ADAM23
chr2:221315020-221433350	chr2	221315020	221433350	+	118330	other	1	118330	0	ENST00000432993.1_1	+	220970376	221315499	AC019211.1
chr2:233568134-233626146	chr2	233568134	233626146	+	710	exonic	8	65,70,84,130,96,112,112,41	0,30992,31730,44190,45562,52798,57055,57971	ENST00000409547.5_3	+	233562040	233723337	GIGYF2
chr2:242396162-242415402	chr2	242396162	242415402	+	850	exonic	6	175,90,134,82,238,131	0,5775,6587,7151,11392,19109	ENST00000264042.8_2	+	242295699	242434256	FARP2
chr20:10273809-10280060	chr20	10273809	10280060	+	388	exonic	3	117,126,145	0,3763,6106	ENST00000254976.6_3	+	10199477	10288066	SNAP25
chr20:19970650-19977486	chr20	19970650	19977486	+	601	exonic	3	305,132,164	0,2161,6672	ENST00000255006.11_2	+	19867164	19983103	RIN2
chr20:36859604-36868127	chr20	36859604	36868127	-	321	exonic	2	123,198	0,8325	ENST00000279024.9_4	-	36838904	36889137	KIAA1755
chr21:43274675-43280481	chr21	43274675	43280481	-	744	exonic	5	252,154,198,94,46	0,2609,4464,5025,5760	ENST00000433067.5_1	-	43218384	43299591	PRDM15
chr22:33402337-33410910	chr22	33402337	33410910	-	8573	other	1	8573	0	ENST00000412575.1_3	-	33376657	33410514	SYN3
chr22:41521868-41523752	chr22	41521868	41523752	+	438	exonic	2	176,262	0,1622	ENST00000263253.9_2	+	41488595	41576081	EP300
chr22:47022648-47033857	chr22	47022648	47033857	+	11209	other	1	11209	0	ENST00000447351.5_2	+	46971908	47033833	GRAMD4
chr22:47287162-47325531	chr22	47287162	47325531	+	38369	other	1	38369	0	ENST00000441162.5_1	+	47159638	47569735	TBC1D22A
chr3:8977555-8983488	chr3	8977555	8983488	-	622	exonic	3	184,100,338	0,3682,5595	ENST00000264926.7_2	-	8918758	9005156	RAD18
chr3:17413567-17425507	chr3	17413567	17425507	-	485	exonic	5	172,70,51,89,103	0,2395,2553,4449,11837	ENST00000253692.11_3	-	17198653	17782399	TBC1D5
chr3:18504972-18571677	chr3	18504972	18571677	+	66705	other	1	66705	0	ENST00000630749.2_2	+	18507474	18627123	SATB1-AS1
chr3:28616561-28617987	chr3	28616561	28617987	+	529	exonic	2	305,224	0,1202	ENST00000432518.6_2	+	28616281	28799831	RBMS3
chr3:33648876-33673866	chr3	33648876	33673866	-	24990	other	1	24990	0	ENST00000399362.8_1	-	33537736	33759848	CLASP2
chr3:37162983-37190529	chr3	37162983	37190529	-	384	exonic	5	44,57,51,87,145	0,142,6137,7570,27401	ENST00000336686.9_2	-	37094116	37216073	LRRFIP2
chr3:47651556-47663831	chr3	47651556	47663831	-	396	exonic	2	261,135	0,12140	ENST00000254480.10_2	-	47626758	47823383	SMARCC1
chr3:51246205-51275021	chr3	51246205	51275021	+	1064	exonic	9	88,126,125,163,107,172,98,84,101	0,5347,16874,18508,19207,19886,20737,27570,28715	ENST00000266037.10_2	+	50712357	51421629	DOCK3
chr3:56667072-56675780	chr3	56667072	56675780	-	1531	exonic	4	922,60,145,404	0,5661,6941,8304	ENST00000493960.6_3	-	56656765	56717045	TASOR
chr3:120764282-120876474	chr3	120764282	120876474	+	507	exonic	5	100,135,64,84,124	0,69489,76205,107041,112068	ENST00000273666.10_1	+	120626918	121143608	STXBP5L
chr3:125170149-125176209	chr3	125170149	125176209	-	360	exonic	3	114,146,100	0,2504,5960	ENST00000251775.9_2	-	125165493	125239046	SNX4
chr3:138417749-138461623	chr3	138417749	138461623	-	43874	other	1	43874	0	ENST00000462898.5_1	-	138372909	138553759	PIK3CB
chr3:140978965-141006295	chr3	140978965	141006295	+	655	exonic	5	131,98,159,127,140	0,2119,18218,19254,27190	ENST00000502783.5_2	+	140950681	141012447	PXYLP1
chr3:156170688-156183475	chr3	156170688	156183475	+	251	exonic	5	37,80,45,45,44	0,4553,6927,10802,12743	ENST00000472028.5_1	+	155755489	156232213	KCNAB1
chr3:169824620-169867032	chr3	169824620	169867032	-	2053	exonic	8	114,160,251,154,869,247,99,159	0,6527,10393,15758,21851,29586,38590,42253	ENST00000495893.7_2	-	169805371	169899521	PHC3
chr3:179118909-179144030	chr3	179118909	179144030	-	1156	exonic	9	198,217,202,67,163,64,107,39,99	0,4068,12290,12593,13763,15371,18277,19767,25022	ENST00000232564.8_2	-	179113875	179169258	GNB4
chr3:182679014-182683541	chr3	182679014	182683541	-	516	exonic	3	130,169,217	0,2654,4310	ENST00000292782.8_2	-	182655861	182698431	DCUN1D1
chr3:182994660-183036005	chr3	182994660	183036005	-	1398	exonic	10	85,101,178,192,192,120,140,115,125,150	0,12247,18427,20103,23132,32843,33643,34042,34775,41195	ENST00000488149.5_1	-	182910436	183118336	MCF2L2
chr3:184612491-184642769	chr3	184612491	184642769	+	792	exonic	8	222,90,52,43,73,120,72,120	0,3861,6217,18815,20277,20651,25423,30158	ENST00000287546.8_1	+	184529930	184770402	VPS8
chr3:195798874-195803993	chr3	195798874	195803993	-	606	exonic	4	149,196,202,59	0,1926,3155,5060	ENST00000360110.9_3	-	195776154	195808961	TFRC
chr4:2993942-3039238	chr4	2993942	3039238	+	1283	exonic	11	77,104,93,64,141,191,38,90,209,138,138	0,12015,15520,17432,21472,27425,30198,35696,36985,43170,45158	ENST00000398052.9_5	+	2965297	3042487	GRK4
chr4:7000812-7006651	chr4	7000812	7006651	+	305	exonic	3	117,107,81	0,2059,5758	ENST00000448507.5_1	+	6911170	7034845	TBC1D14
chr4:20493384-20541207	chr4	20493384	20541207	+	1200	exonic	11	138,72,72,72,144,164,24,151,75,144,144	0,18733,19304,27620,31998,32252,33387,37187,40222,41810,47679	ENST00000504154.6_4	+	20253527	20622184	SLIT2
chr4:23814370-23816228	chr4	23814370	23816228	-	1141	exonic	3	120,105,916	0,273,942	ENST00000509702.5_1	-	23756663	23883734	PPARGC1A
chr4:26622235-26690029	chr4	26622235	26690029	+	735	exonic	10	75,75,64,47,111,73,39,113,75,63	0,16597,18157,19527,38983,45719,51535,53162,63061,67731	ENST00000264866.9_2	+	26585705	26757845	TBC1D19
chr4:36230204-36231267	chr4	36230204	36231267	-	1063	exonic	1	1063	0	ENST00000303965.9_2	-	36067625	36246136	ARAP2
chr4:54373484-54374394	chr4	54373484	54374394	-	394	exonic	2	152,242	0,668	ENST00000263925.7_1	-	54326622	54457783	LNX1
chr4:68586140-68595888	chr4	68586140	68595888	+	9748	other	1	9748	0	ENST00000603040.1_1	-	68584713	68589980	AC079880.1
chr4:77926754-77952123	chr4	77926754	77952123	+	1131	exonic	7	195,187,162,97,169,133,188	0,6133,9254,13563,14900,23027,25181	ENST00000505788.5_1	+	77870961	77961537	SEPT11
chr4:85750157-85818163	chr4	85750157	85818163	-	1086	exonic	7	186,193,162,110,124,211,100	0,2408,7924,12149,20897,31407,67906	ENST00000295888.8_1	-	85590762	85887544	WDFY3
chr4:85800559-85853516	chr4	85800559	85853516	-	52957	other	1	52957	0	ENST00000295888.8_1	-	85590762	85887544	WDFY3
chr4:101982244-102030235	chr4	101982244	102030235	-	896	exonic	8	74,126,95,78,140,146,112,125	0,2144,19444,22098,32688,37279,38523,47866	ENST00000394854.8_3	-	101944574	102268683	PPP3CA
chr4:110412483-110427668	chr4	110412483	110427668	+	507	exonic	3	80,242,185	0,3287,15000	ENST00000265175.5_1	+	110354970	110462052	SEC24B
chr4:146080655-146092872	chr4	146080655	146092872	-	385	exonic	5	132,82,73,47,51	0,3136,4650,5647,12166	ENST00000455611.6_1	-	146031989	146100793	OTUD4
chr4:158256823-158281295	chr4	158256823	158281295	+	1024	exonic	4	206,371,199,248	0,705,5592,24224	ENST00000393815.6_1	+	158141819	158287221	GRIA2
chr5:11565056-11732384	chr5	11565056	11732384	-	249	exonic	2	112,137	0,167191	ENST00000304623.13_4	-	10971947	11904558	CTNND2
chr5:54639159-54649097	chr5	54639159	54649097	+	751	exonic	7	124,99,103,132,80,111,102	0,1190,1762,3681,6241,7587,9836	ENST00000230640.10_2	+	54603816	54721407	MTREX
chr5:61659005-61669664	chr5	61659005	61669664	+	791	exonic	6	142,205,111,68,114,151	0,516,2064,3235,9259,10508	ENST00000407818.7_2	+	61602278	61681455	KIF2A
chr5:87794490-87804171	chr5	87794490	87804171	-	9681	other	1	9681	0	ENST00000506978.5_1	-	87803362	87980625	LINC00461
chr5:112157593-112164669	chr5	112157593	112164669	+	7076	other	1	7076	0	ENST00000504915.2_1	+	112157645	112173419	APC
chr5:127292496-127302620	chr5	127292496	127302620	-	10124	other	1	10124	0	ENST00000499346.6_1	-	127276117	127418792	LINC01184
chr5:130561449-130591885	chr5	130561449	130591885	+	30436	other	1	30436	0	ENST00000502840.5_1	+	130581185	130695029	CDC42SE2
chr5:137320946-137328568	chr5	137320946	137328568	-	7622	other	1	7622	0	ENST00000033079.7_2	-	137273648	137368720	FAM13B
chr5:137320946-137347634	chr5	137320946	137347634	-	808	exonic	6	132,156,42,158,142,178	0,2203,3016,21732,25750,26510	ENST00000033079.7_2	-	137273648	137368720	FAM13B
chr5:167927596-167943955	chr5	167927596	167943955	+	802	exonic	6	129,105,179,110,106,173	0,1409,5429,6130,9989,16186	ENST00000231572.8_2	+	167913475	167946306	RARS
chr6:25466101-25500463	chr6	25466101	25500463	+	780	exonic	9	75,89,95,87,104,78,77,105,70	0,5295,6553,16383,22608,25858,26074,29237,34292	ENST00000329474.7_2	+	25279601	25620758	CARMIL1
chr6:36492118-36507981	chr6	36492118	36507981	-	307	exonic	3	122,52,133	0,1249,15730	ENST00000229812.8_2	-	36461668	36515256	STK38
chr6:69684655-69728391	chr6	69684655	69728391	+	581	exonic	5	101,107,195,69,109	0,470,19004,39274,43627	ENST00000370598.6_2	+	69345173	70099398	ADGRB3
chr6:69723930-69860393	chr6	69723930	69860393	+	136463	other	1	136463	0	ENST00000370598.6_2	+	69345173	70099398	ADGRB3
chr6:82912245-82922510	chr6	82912245	82922510	-	524	exonic	6	117,102,97,38,83,87	0,2328,8285,8838,8961,10178	ENST00000306270.12_3	-	82879703	82957461	IBTK
chr6:119870973-119883038	chr6	119870973	119883038	+	12065	other	1	12065	0	NA	NA	NA	NA	NA
chr6:159401806-159414958	chr6	159401806	159414958	-	742	exonic	5	162,204,146,142,88	0,1710,2887,5505,13064	ENST00000367069.6_1	-	159393902	159421219	RSPH3
chr6:170781196-170858201	chr6	170781196	170858201	-	77005	other	1	77005	0	ENST00000262193.7_2	-	170844207	170862395	PSMB1
chr7:2041700-2054277	chr7	2041700	2054277	-	197	exonic	2	56,141	0,12436	ENST00000651235.1_1	-	1855439	2281850	AC069288.1
chr7:26766501-26883756	chr7	26766501	26883756	-	394	exonic	4	124,84,78,108	0,11912,13004,117147	ENST00000345317.7_2	-	26706686	26904209	SKAP2
chr7:40220546-40277325	chr7	40220546	40277325	+	475	exonic	6	51,74,86,51,121,92	0,1007,7547,8596,13992,56687	ENST00000335693.8_1	+	40174575	40900362	SUGCT
chr7:90355881-90377090	chr7	90355881	90377090	+	340	exonic	2	245,95	0,21114	ENST00000380050.8_3	+	90225634	90839905	CDK14
chr7:128202369-128214845	chr7	128202369	128214845	+	12476	other	1	12476	0	ENST00000479267.2_3	+	128173705	128256024	AC090114.3
chr7:137148235-137308300	chr7	137148235	137308300	-	1993	exonic	22	122,128,41,70,45,80,101,63,200,112,74,63,56,79,138,114,61,83,99,75,117,72	0,2418,3412,6060,21884,24120,58376,82410,88879,107685,109275,113732,114780,118360,121719,123607,134357,136333,145476,146045,156334,159993	ENST00000424189.6_1	-	137075269	137531838	DGKI
chr8:6582391-6612695	chr8	6582391	6612695	+	649	exonic	6	69,116,90,91,159,124	0,5840,7690,16790,22799,30180	ENST00000285518.11_2	+	6566162	6619024	AGPAT5
chr8:12945996-12948941	chr8	12945996	12948941	-	551	exonic	3	217,219,115	0,1764,2830	ENST00000276297.9_2	-	12940869	13372360	DLC1
chr8:35232884-35233952	chr8	35232884	35233952	+	1068	intronic	1	1068	0	ENST00000404895.7_4	+	35092992	35654058	UNC5D
chr8:41455811-41456823	chr8	41455811	41456823	+	255	exonic	2	184,71	0,941	ENST00000519853.5_4	+	41435733	41468331	GPAT4
chr8:42761316-42785315	chr8	42761316	42785315	+	209	exonic	3	85,73,51	0,19383,23948	ENST00000307602.9_2	+	42752120	42885678	HOOK3
chr8:71587053-71625811	chr8	71587053	71625811	+	38758	other	1	38758	0	ENST00000520092.5_1	+	71581599	71646726	XKR9
chr8:79601457-79610748	chr8	79601457	79610748	+	351	exonic	3	151,100,100	0,8184,9191	ENST00000263849.9_2	+	79578323	79632000	ZC2HC1A
chr8:87447681-87460742	chr8	87447681	87460742	+	13061	other	1	13061	0	ENST00000520453.5_1	+	87447686	87460664	WWP1
chr8:95511602-95524317	chr8	95511602	95524317	-	1478	exonic	6	132,218,253,236,545,94	0,7125,10313,11042,11810,12621	ENST00000297591.10_2	-	95499916	95565697	VIRMA
chr8:99538970-99560389	chr8	99538970	99560389	-	368	exonic	2	175,193	0,21226	ENST00000523601.5_1	-	99466922	99954799	STK3
chr8:99560197-99608397	chr8	99560197	99608397	-	456	exonic	3	192,126,138	0,31694,48062	ENST00000523601.5_1	-	99466922	99954799	STK3
chr8:103283362-103285000	chr8	103283362	103285000	-	355	exonic	2	111,244	0,1394	ENST00000520539.6_2	-	103264500	103424928	UBR5
chr8:113649054-113697961	chr8	113649054	113697961	-	1551	exonic	8	180,216,117,189,188,139,195,327	0,1870,8283,13335,19328,29451,45616,48580	ENST00000297405.10_3	-	113235156	114449168	CSMD3
chr8:113649054-113702279	chr8	113649054	113702279	-	1734	exonic	9	180,216,117,189,188,139,195,327,183	0,1870,8283,13335,19328,29451,45616,48580,53042	ENST00000297405.10_3	-	113235156	114449168	CSMD3
