circBase ID,circBank ID,riboCIRC ID,riboCIRC ORF ID,ORF Length,Host_Gene,Refseq,Hg19,Hg38,Strand,GPL19978_GPL21825,GPL19978_GPL21825_Probe,Spliced Seq Length,Annotation
hsa_circ_0009079,hsa_circEP300_010,N/A,N/A,N/A,EP300,NM_001429,chr22:41521867-41526007,chr22:41125863-41130003,+,N/A,N/A,553,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001236,hsa_circZC3H7B_015,N/A,N/A,N/A,ZC3H7B,NM_017590,chr22:41738532-41739580,chr22:41342528-41343576,+,hsa_circRNA_001236,ASCRP3005342,262,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001238,hsa_circCCDC134_003,hsa_circCCDC134_001,hsa_circCCDC134_001_132,133,CCDC134,NM_024821,chr22:42204878-42206295,chr22:41808874-41810291,+,hsa_circRNA_103243,ASCRP3006459,326,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0001238,hsa_circCCDC134_003,hsa_circCCDC134_001,hsa_circCCDC134_001_45,46,CCDC134,NM_024821,chr22:42204878-42206295,chr22:41808874-41810291,+,hsa_circRNA_103243,ASCRP3006459,326,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0063679,hsa_circTTLL1_011,N/A,N/A,N/A,TTLL1,NR_027779,chr22:43442415-43447893,chr22:43046409-43051887,-,N/A,N/A,251,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0116708,hsa_circMPPED1_002,N/A,N/A,N/A,MPPED1,ENST00000417669.1,chr22:43820913-43870841,chr22:43424907-43474961,+,N/A,N/A,710,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0003359,hsa_circBRD1_006,N/A,N/A,N/A,BRD1,NM_014577,chr22:50181037-50187942,chr22:49787389-49794294,-,N/A,N/A,366,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0121997,hsa_circCNTN6_008,N/A,N/A,N/A,CNTN6,ENST00000446702.2,chr3:1337284-1371619,chr3:1295600-1329935,+,N/A,N/A,910,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123465,hsa_circCNTN4_023,N/A,N/A,N/A,CNTN4,NM_001206955,chr3:2924828-2944689,chr3:2883144-2903005,+,N/A,N/A,555,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0123491,hsa_circCRBN_009,N/A,N/A,N/A,CRBN,NM_016302,chr3:3194139-3215945,chr3:3152455-3174261,-,N/A,N/A,974,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124777,hsa_circSRGAP3_002,N/A,N/A,N/A,SRGAP3,ENST00000433332.3,chr3:9089074-9106265,chr3:9047390-9064581,-,N/A,N/A,1131,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0121403,hsa_circATP2B2_003,N/A,N/A,N/A,ATP2B2,ENST00000397077.1,chr3:10571539-10575817,chr3:10529855-10534133,-,N/A,N/A,4278,"ALT_DONOR, coding, INTERNAL, intronic, OVEXON, UTR5"
hsa_circ_0003025,hsa_circATG7_034,N/A,N/A,N/A,ATG7,NM_006395,chr3:11372813-11468400,chr3:11331339-11426926,+,N/A,N/A,1401,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008210,hsa_circATG7_053,hsa_circATG7_001,hsa_circATG7_001_INF,530,ATG7,NM_006395,chr3:11399891-11468400,chr3:11358417-11426926,+,hsa_circRNA_103289,ASCRP3011676,795,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006673,hsa_circTSEN2_006,N/A,N/A,N/A,TSEN2,NM_001145395,chr3:12538016-12545283,chr3:12496517-12503784,+,hsa_circRNA_103291,ASCRP3009691,560,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0064388,hsa_circIQSEC1_002,N/A,N/A,N/A,IQSEC1,NM_001134382,chr3:12976947-12983365,chr3:12935447-12941865,-,hsa_circRNA_103296,ASCRP3008712,1545,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0122601,hsa_circOXNAD1_010,N/A,N/A,N/A,OXNAD1,ENST00000544043.1,chr3:16343132-16345099,chr3:16301625-16303592,+,N/A,N/A,537,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0123337,hsa_circNR1D2_006,N/A,N/A,N/A,NR1D2,NM_005126,chr3:23997527-24001306,chr3:23956036-23959815,+,N/A,N/A,234,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0064702,hsa_circGLB1_018,N/A,N/A,N/A,GLB1,NM_000404,chr3:33055547-33087724,chr3:33014055-33046232,-,N/A,N/A,779,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0064727,hsa_circUBP1_019,N/A,N/A,N/A,UBP1,NM_014517,chr3:33434054-33467233,chr3:33392562-33425741,-,N/A,N/A,1472,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0123569,hsa_circCLASP2_066,N/A,N/A,N/A,CLASP2,ENST00000539981.1,chr3:33614601-33633988,chr3:33573109-33592496,-,N/A,N/A,811,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123622,hsa_circARPP21_015,N/A,N/A,N/A,ARPP21,ENST00000458225.1,chr3:35721278-35785457,chr3:35679786-35743965,+,N/A,N/A,2247,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0123626,hsa_circARPP21_019,N/A,N/A,N/A,ARPP21,ENST00000187397.4,chr3:35723205-35750562,chr3:35681713-35709070,+,N/A,N/A,935,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0008654,hsa_circGOLGA4_004,N/A,N/A,N/A,GOLGA4,NM_001172713,chr3:37315026-37323763,chr3:37273535-37282272,+,hsa_circRNA_103328,ASCRP3009176,381,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123752,hsa_circWDR48_004,N/A,N/A,N/A,WDR48,ENST00000302313.5,chr3:39111133-39126232,chr3:39069642-39084741,+,N/A,N/A,808,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002102,hsa_circRPL14_010,N/A,N/A,N/A,RPL14,NM_001034996,chr3:40502897-40503739,chr3:40461406-40462248,+,hsa_circRNA_002102,ASCRP3000237,464,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0004194,hsa_circCTNNB1_003,N/A,N/A,N/A,CTNNB1,NM_001904,chr3:41265511-41268843,chr3:41224020-41227352,+,hsa_circRNA_103330,ASCRP3002342,1129,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0123844,hsa_circTCAIM_006,N/A,N/A,N/A,TCAIM,ENST00000342649.4,chr3:44402856-44409200,chr3:44361364-44367708,+,N/A,N/A,407,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123857,hsa_circZNF197_001,N/A,N/A,N/A,ZNF197,NM_001024855,chr3:44670556-44672713,chr3:44629064-44631221,+,N/A,N/A,640,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0065214,hsa_circSCAP_020,N/A,N/A,N/A,SCAP,NM_012235,chr3:47466974-47476627,chr3:47425484-47435137,-,hsa_circRNA_103348,ASCRP3006067,915,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124068,hsa_circRBM6_012,N/A,N/A,N/A,RBM6,ENST00000443081.1,chr3:50085677-50097179,chr3:50048244-50059746,+,N/A,N/A,671,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0065795,hsa_circRBM5_012,N/A,N/A,N/A,RBM5,NM_005778,chr3:50131152-50143142,chr3:50093719-50105709,+,N/A,N/A,672,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0005545,hsa_circRBM5_027,N/A,N/A,N/A,RBM5,NM_005778,chr3:50144199-50145737,chr3:50106766-50108304,+,hsa_circRNA_103379,ASCRP3013223,337,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124095,hsa_circDOCK3_008,N/A,N/A,N/A,DOCK3,ENST00000266037.9,chr3:51196674-51198133,chr3:51159243-51160702,+,N/A,N/A,209,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124169,hsa_circPBRM1_015,N/A,N/A,N/A,PBRM1,NM_018313,chr3:52685757-52713742,chr3:52651741-52679726,-,N/A,N/A,729,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5"
hsa_circ_0001308,hsa_circNEK4_029,N/A,N/A,N/A,NEK4,NM_001193533,chr3:52771601-52773650,chr3:52737585-52739634,-,hsa_circRNA_001308,ASCRP3008328,340,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0124418,hsa_circCADPS_029,N/A,N/A,N/A,CADPS,NM_003716,chr3:62431439-62464091,chr3:62445764-62478416,-,N/A,N/A,496,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124445,hsa_circTHOC7_004,N/A,N/A,N/A,THOC7,NM_025075,chr3:63819738-63825449,chr3:63834062-63839773,-,N/A,N/A,665,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR3"
hsa_circ_0001988,hsa_circATXN7_004,N/A,N/A,N/A,ATXN7,NM_000333,chr3:63884074-63898901,chr3:63898398-63913225,+,hsa_circRNA_001988,ASCRP3012607,504,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0066434,hsa_circATXN7_008,N/A,N/A,N/A,ATXN7,NM_000333,chr3:63898263-63938159,chr3:63912587-63952483,+,N/A,N/A,510,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0124505,hsa_circRP11-81N13.1_003,N/A,N/A,N/A,RP11-81N13.1,ENST00000482677.1,chr3:67797194-67818857,chr3:67746770-67768433,+,N/A,N/A,21663,"ALT_ACCEPTOR, ALT_DONOR, INTERNAL, intronic, ncRNA"
hsa_circ_0124516,hsa_circTMF1_007,N/A,N/A,N/A,TMF1,ENST00000543976.1,chr3:69087714-69092063,chr3:69038563-69042912,-,N/A,N/A,573,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124533,hsa_circFRMD4B_014,N/A,N/A,N/A,FRMD4B,NM_015123,chr3:69245405-69273841,chr3:69196254-69224690,-,N/A,N/A,653,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124803,hsa_circEPHA6_001,N/A,N/A,N/A,EPHA6,ENST00000389672.5,chr3:96625114-96706837,chr3:96906270-96987993,+,N/A,N/A,81723,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0121355,hsa_circSENP7_003,N/A,N/A,N/A,SENP7,ENST00000394095.2,chr3:101117704-101177896,chr3:101398860-101459052,-,N/A,N/A,491,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0066741,hsa_circIFT57_001,N/A,N/A,N/A,IFT57,NM_018010,chr3:107910367-107932868,chr3:108191520-108214021,-,N/A,N/A,283,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0066826,hsa_circATP6V1A_003,N/A,N/A,N/A,ATP6V1A,NM_001690,chr3:113497587-113505230,chr3:113778740-113786383,+,N/A,N/A,729,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0121591,hsa_circSTXBP5L_003,N/A,N/A,N/A,STXBP5L,ENST00000273666.6,chr3:120833771-120876474,chr3:121114924-121157627,+,N/A,N/A,407,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0121643,hsa_circHSPBAP1_004,N/A,N/A,N/A,HSPBAP1,ENST00000383659.1,chr3:122471437-122496753,chr3:122752590-122777906,-,N/A,N/A,843,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0121694,hsa_circKALRN_016,N/A,N/A,N/A,KALRN,NM_001024660,chr3:124132316-124149622,chr3:124413469-124430775,+,N/A,N/A,483,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0121804,hsa_circPODXL2_002,N/A,N/A,N/A,PODXL2,ENST00000342480.6,chr3:127379220-127381154,chr3:127660377-127662311,+,N/A,N/A,857,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0067291,hsa_circIFT122_006,N/A,N/A,N/A,IFT122,NM_052985,chr3:129182402-129188260,chr3:129463559-129469417,+,N/A,N/A,467,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0121849,hsa_circTMCC1_022,N/A,N/A,N/A,TMCC1,NM_001017395,chr3:129546645-129576248,chr3:129827802-129857405,-,N/A,N/A,25338,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0067347,hsa_circNEK11_013,N/A,N/A,N/A,NEK11,NM_024800,chr3:130881251-130889731,chr3:131162407-131170887,+,hsa_circRNA_067347,ASCRP3007071,437,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0121947,hsa_circACAD11_005,N/A,N/A,N/A,ACAD11,ENST00000264990.6,chr3:132322072-132363740,chr3:132603228-132644896,-,N/A,N/A,1472,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0121954,hsa_circNPHP3_001,N/A,N/A,N/A,NPHP3,NM_153240,chr3:132405103-132435753,chr3:132686259-132716909,-,N/A,N/A,2659,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122021,hsa_circCEP63_007,N/A,N/A,N/A,CEP63,NM_025180,chr3:134264427-134270854,chr3:134545585-134552012,+,N/A,N/A,912,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001342,hsa_circSTAG1_007,N/A,N/A,N/A,STAG1,NM_005862,chr3:136323150-136323315,chr3:136604308-136604473,-,N/A,N/A,165,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007912,hsa_circARMC8_009,N/A,N/A,N/A,ARMC8,NM_015396,chr3:137940767-137942575,chr3:138221925-138223733,+,hsa_circRNA_007912,ASCRP3005714,313,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122114,hsa_circCEP70_024,N/A,N/A,N/A,CEP70,ENST00000264982.3,chr3:138224136-138248304,chr3:138505294-138529462,-,N/A,N/A,529,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122120,hsa_circCEP70_014,N/A,N/A,N/A,CEP70,ENST00000264982.3,chr3:138244331-138256189,chr3:138525489-138537347,-,N/A,N/A,479,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122168,hsa_circSLC25A36_007,N/A,N/A,N/A,SLC25A36,NM_001104647,chr3:140681968-140692847,chr3:140963126-140974005,+,N/A,N/A,458,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0122209,hsa_circTFDP2_008,N/A,N/A,N/A,TFDP2,NM_001178138,chr3:141678515-141724386,chr3:141959673-142005544,-,N/A,N/A,972,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0122252,hsa_circXRN1_006,N/A,N/A,N/A,XRN1,ENST00000264951.4,chr3:142131385-142140385,chr3:142412543-142421543,-,N/A,N/A,746,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122262,hsa_circATR_051,N/A,N/A,N/A,ATR,NM_001184,chr3:142215202-142224145,chr3:142496360-142505303,-,N/A,N/A,867,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0067662,hsa_circTRPC1_019,N/A,N/A,N/A,TRPC1,NM_001251845,chr3:142467099-142511809,chr3:142748257-142792967,+,N/A,N/A,1152,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001353,hsa_circGMPS_031,N/A,N/A,N/A,GMPS,NM_003875,chr3:155632207-155637127,chr3:155914418-155919338,+,N/A,N/A,432,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0122618,hsa_circWDR49_006,N/A,N/A,N/A,WDR49,ENST00000453925.2,chr3:167272437-167353532,chr3:167554649-167635744,-,N/A,N/A,16181,"ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5"
hsa_circ_0122662,hsa_circSEC62_005,N/A,N/A,N/A,SEC62,ENST00000337002.4,chr3:169694733-169703653,chr3:169976945-169985865,+,N/A,N/A,465,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0001965,hsa_circPHC3_033,N/A,N/A,N/A,PHC3,NM_024947,chr3:169854206-169863309,chr3:170136418-170145521,-,hsa_circRNA_103503,ASCRP3009414,346,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122692,hsa_circSKIL_011,N/A,N/A,N/A,SKIL,NM_005414,chr3:170102320-170109048,chr3:170384532-170391260,+,N/A,N/A,700,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0067991,hsa_circFNDC3B_038,N/A,N/A,N/A,FNDC3B,NM_022763,chr3:171969049-172025291,chr3:172251259-172307501,+,hsa_circRNA_103515,ASCRP3000646,692,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0003046,hsa_circNLGN1_002,N/A,N/A,N/A,NLGN1,NM_014932,chr3:173322068-173322881,chr3:173604278-173605091,+,N/A,N/A,813,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0122803,hsa_circPIK3CA_009,N/A,N/A,N/A,PIK3CA,ENST00000263967.3,chr3:178921331-178922376,chr3:179203543-179204588,+,N/A,N/A,332,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122808,hsa_circZNF639_003,N/A,N/A,N/A,ZNF639,ENST00000326361.3,chr3:179045348-179051760,chr3:179327560-179333972,+,N/A,N/A,1090,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0005297,hsa_circMRPL47_008,N/A,N/A,N/A,MRPL47,NM_020409,chr3:179310431-179316559,chr3:179592643-179598771,-,hsa_circRNA_005297,ASCRP3001319,324,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122883,hsa_circSOX2-OT_008,N/A,N/A,N/A,SOX2-OT,ENST00000498731.1,chr3:181417385-181433080,chr3:181699597-181715292,+,N/A,N/A,394,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0122915,hsa_circMCCC1_021,N/A,N/A,N/A,MCCC1,ENST00000492597.1,chr3:182735053-182740342,chr3:183017265-183022554,-,N/A,N/A,318,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0122955,hsa_circKLHL24_017,N/A,N/A,N/A,KLHL24,NM_017644,chr3:183381245-183390272,chr3:183663457-183672484,+,N/A,N/A,682,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0068175,hsa_circYEATS2_016,N/A,N/A,N/A,YEATS2,NM_018023,chr3:183435438-183470041,chr3:183717650-183752253,+,N/A,N/A,1050,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0068253,hsa_circPARL_003,N/A,N/A,N/A,PARL,NM_018622,chr3:183558357-183585848,chr3:183840569-183868060,-,N/A,N/A,703,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0068357,hsa_circVPS8_008,N/A,N/A,N/A,VPS8,NM_001009921,chr3:184556501-184587316,chr3:184838713-184869528,+,N/A,N/A,1197,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123038,hsa_circMAP3K13_006,N/A,N/A,N/A,MAP3K13,NM_004721,chr3:185155234-185161424,chr3:185437446-185443636,+,N/A,N/A,376,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0068404,hsa_circSENP2_008,N/A,N/A,N/A,SENP2,NM_021627,chr3:185316199-185344181,chr3:185598411-185626393,+,N/A,N/A,1550,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0068472,hsa_circRFC4_009,N/A,N/A,N/A,RFC4,NM_181573,chr3:186509513-186510736,chr3:186791724-186792947,-,hsa_circRNA_068472,ASCRP3007395,391,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123171,hsa_circACAP2_029,N/A,N/A,N/A,ACAP2,NM_012287,chr3:195027239-195041542,chr3:195306510-195320813,-,N/A,N/A,372,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0068651,hsa_circUBXN7_007,N/A,N/A,N/A,UBXN7,NM_015562,chr3:196098766-196129890,chr3:196371895-196403019,-,N/A,N/A,394,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0068740,hsa_circLRCH3_038,N/A,N/A,N/A,LRCH3,NM_032773,chr3:197557640-197598333,chr3:197830769-197871462,+,N/A,N/A,1243,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0126186,hsa_circHTT_059,N/A,N/A,N/A,HTT,NM_002111,chr4:3156019-3158926,chr4:3154292-3157199,+,N/A,N/A,255,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0126790,hsa_circPPP2R2C_002,N/A,N/A,N/A,PPP2R2C,NM_001206996,chr4:6374249-6427468,chr4:6372522-6425741,-,N/A,N/A,5480,"ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5"
hsa_circ_0069224,hsa_circCPEB2_002,N/A,N/A,N/A,CPEB2,NM_001177382,chr4:15008928-15034835,chr4:15007304-15033211,+,N/A,N/A,514,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0069226,hsa_circFBXL5_005,N/A,N/A,N/A,FBXL5,NR_036464,chr4:15613888-15646331,chr4:15612265-15644708,-,N/A,N/A,2019,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0125593,hsa_circFBXL5_008,N/A,N/A,N/A,FBXL5,NM_001193535,chr4:15626874-15646280,chr4:15625251-15644657,-,N/A,N/A,1715,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0125999,hsa_circKCNIP4_007,N/A,N/A,N/A,KCNIP4,ENST00000382148.3,chr4:21665282-21668535,chr4:21663659-21666912,-,N/A,N/A,3253,"ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic"
hsa_circ_0126000,hsa_circKCNIP4_005,N/A,N/A,N/A,KCNIP4,NM_147182,chr4:21665282-21764655,chr4:21663659-21763032,-,N/A,N/A,99373,"ALT_DONOR, coding, INTERNAL, intronic, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0126017,hsa_circGPR125_020,N/A,N/A,N/A,GPR125,NM_145290,chr4:22376936-22404422,chr4:22375313-22402799,-,N/A,N/A,14125,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3"
hsa_circ_0001397,hsa_circZCCHC4_001,N/A,N/A,N/A,ZCCHC4,NM_024936,chr4:25315667-25317022,chr4:25314045-25315400,+,hsa_circRNA_001397,ASCRP3010303,202,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0126050,hsa_circSEL1L3_020,N/A,N/A,N/A,SEL1L3,NM_015187,chr4:25759155-25836945,chr4:25757533-25835323,-,N/A,N/A,2526,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0126059,hsa_circSEL1L3_029,N/A,N/A,N/A,SEL1L3,NM_015187,chr4:25777898-25823750,chr4:25776276-25822128,-,N/A,N/A,1512,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0126065,hsa_circSEL1L3_028,N/A,N/A,N/A,SEL1L3,NM_015187,chr4:25803904-25823750,chr4:25802282-25822128,-,N/A,N/A,799,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0126239,hsa_circTBC1D1_014,N/A,N/A,N/A,TBC1D1,ENST00000261439.4,chr4:38037208-38051519,chr4:38035587-38049898,+,N/A,N/A,608,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0069420,hsa_circTBC1D1_015,N/A,N/A,N/A,TBC1D1,NM_015173,chr4:38037208-38055959,chr4:38035587-38054338,+,N/A,N/A,748,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008596,hsa_circRFC1_014,N/A,N/A,N/A,RFC1,NM_001204747,chr4:39301640-39304771,chr4:39300020-39303151,-,N/A,N/A,698,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0126378,hsa_circLIMCH1_018,N/A,N/A,N/A,LIMCH1,NM_014988,chr4:41663436-41668683,chr4:41661419-41666666,+,N/A,N/A,361,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0069594,hsa_circSLC30A9_011,N/A,N/A,N/A,SLC30A9,NM_006345,chr4:42020127-42025401,chr4:42018110-42023384,+,N/A,N/A,336,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0069595,hsa_circSLC30A9_012,N/A,N/A,N/A,SLC30A9,NM_006345,chr4:42020127-42051496,chr4:42018110-42049479,+,N/A,N/A,566,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0126424,hsa_circATP8A1_039,N/A,N/A,N/A,ATP8A1,ENST00000381668.5,chr4:42505466-42558057,chr4:42503449-42556040,-,N/A,N/A,811,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0126512,hsa_circNFXL1_022,N/A,N/A,N/A,NFXL1,ENST00000507489.1,chr4:47857075-47892720,chr4:47855058-47890703,-,N/A,N/A,969,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
