circBase ID,circBank ID,riboCIRC ID,riboCIRC ORF ID,ORF Length,Host_Gene,Refseq,Hg19,Hg38,Strand,GPL19978_GPL21825,GPL19978_GPL21825_Probe,Spliced Seq Length,Annotation
hsa_circ_0008791,hsa_circH2AFV_004,hsa_circH2AZ2_001,hsa_circH2AZ2_001_57,58,H2AFV,NM_138635,chr7:44880497-44882953,chr7:44840898-44843354,-,hsa_circRNA_104363,ASCRP3006637,192,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001707,hsa_circABCA13_004,N/A,N/A,N/A,ABCA13,NM_152701,chr7:48541721-48542148,chr7:48502125-48502552,+,hsa_circRNA_000455,ASCRP3012992,427,"ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic"
hsa_circ_0001708,hsa_circIKZF1_001,N/A,N/A,N/A,IKZF1,NM_001220770,chr7:50358643-50367353,chr7:50319047-50327757,+,hsa_circRNA_104371,ASCRP3000598,174,"ANNOTATED, CDS, coding, INTERNAL, UTR5"
hsa_circ_0080238,hsa_circZNF713_001,N/A,N/A,N/A,ZNF713,NM_182633,chr7:55990854-55991392,chr7:55923161-55923699,+,N/A,N/A,220,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001709,hsa_circGBAS_010,hsa_circNIPSNAP2_001,hsa_circNIPSNAP2_001_25,26,GBAS,NM_001483,chr7:56049902-56051561,chr7:55982209-55983868,+,N/A,N/A,212,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001709,hsa_circGBAS_010,hsa_circNIPSNAP2_001,hsa_circNIPSNAP2_001_71,72,GBAS,NM_001483,chr7:56049902-56051561,chr7:55982209-55983868,+,N/A,N/A,212,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080250,hsa_circGBAS_011,N/A,N/A,N/A,GBAS,NM_001483,chr7:56049902-56052571,chr7:55982209-55984878,+,hsa_circRNA_104378,ASCRP3005056,244,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080268,hsa_circCCT6A_006,N/A,N/A,N/A,CCT6A,NM_001762,chr7:56125685-56126395,chr7:56057992-56058702,+,N/A,N/A,354,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080285,hsa_circPHKG1_002,N/A,N/A,N/A,PHKG1,NM_006213,chr7:56150970-56151408,chr7:56083277-56083715,-,hsa_circRNA_080285,ASCRP3008143,230,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0134490,hsa_circZNF680_004,N/A,N/A,N/A,ZNF680,NM_001130022,chr7:63981441-64004810,chr7:64521063-64544432,-,N/A,N/A,5677,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3"
hsa_circ_0002566,hsa_circZNF680_003,N/A,N/A,N/A,ZNF680,NM_178558,chr7:64004084-64004810,chr7:64543706-64544432,-,hsa_circRNA_002566,ASCRP3007691,223,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007622,hsa_circGUSB_003,N/A,N/A,N/A,GUSB,NM_000181,chr7:65444385-65445396,chr7:65979398-65980409,-,N/A,N/A,514,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004604,hsa_circCRCP_004,N/A,N/A,N/A,CRCP,NR_024548,chr7:65592690-65599361,chr7:66127703-66134374,+,hsa_circRNA_104383,ASCRP3004853,353,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0080342,hsa_circCRCP_008,N/A,N/A,N/A,CRCP,NR_024548,chr7:65595730-65599361,chr7:66130743-66134374,+,hsa_circRNA_104384,ASCRP3003263,194,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0080343,hsa_circCRCP_009,N/A,N/A,N/A,CRCP,NR_024548,chr7:65595730-65610487,chr7:66130743-66145500,+,N/A,N/A,252,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0134529,hsa_circTCONS_l2_00026654_001,N/A,N/A,N/A,TCONS_l2_00026654,TCONS_l2_00026654,chr7:65943995-65950140,chr7:66479008-66485153,-,N/A,N/A,261,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0134530,hsa_circTCONS_l2_00027401_001,N/A,N/A,N/A,TCONS_l2_00027401,TCONS_l2_00027401,chr7:66038371-66041916,chr7:66573384-66576929,-,N/A,N/A,341,"ANNOTATED, INTERNAL, ncRNA, OVERLAPTX, OVEXON"
hsa_circ_0007417,hsa_circTCONS_l2_00027397_003,N/A,N/A,N/A,TCONS_l2_00027397,TCONS_l2_00027397,chr7:66038371-66041919,chr7:66573384-66576932,-,N/A,N/A,344,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0007992,hsa_circRABGEF1_014,N/A,N/A,N/A,RABGEF1,NM_014504,chr7:66262360-66270383,chr7:66797373-66805396,+,hsa_circRNA_007992,ASCRP3001889,482,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134535,hsa_circKCTD7_005,N/A,N/A,N/A,KCTD7,ENST00000380828.2,chr7:66264309-66270383,chr7:66799322-66805396,+,N/A,N/A,349,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005592,hsa_circRABGEF1_016,N/A,N/A,N/A,RABGEF1,NM_014504,chr7:66273872-66275834,chr7:66808885-66810847,+,N/A,N/A,1962,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR3"
hsa_circ_0134537,hsa_circC7orf42_013,N/A,N/A,N/A,C7orf42,NM_017994,chr7:66415938-66418356,chr7:66950951-66953369,+,N/A,N/A,328,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134539,hsa_circSBDS_005,N/A,N/A,N/A,SBDS,ENST00000246868.2,chr7:66456123-66459328,chr7:66991136-66994341,-,N/A,N/A,496,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002146,hsa_circSBDS_008,N/A,N/A,N/A,SBDS,NM_016038,chr7:66458203-66458404,chr7:66993216-66993417,-,N/A,N/A,201,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008895,hsa_circSBDS_007,N/A,N/A,N/A,SBDS,NM_016038,chr7:66458203-66459269,chr7:66993216-66994282,-,N/A,N/A,272,"ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003203,hsa_circSBDS_004,N/A,N/A,N/A,SBDS,NM_016038,chr7:66458203-66459328,chr7:66993216-66994341,-,N/A,N/A,331,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007252,hsa_circTYW1_017,N/A,N/A,N/A,TYW1,NM_018264,chr7:66532271-66548526,chr7:67067284-67083539,+,hsa_circRNA_007252,ASCRP3004598,229,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003228,hsa_circTYW1_022,N/A,N/A,N/A,TYW1,NM_018264,chr7:66563527-66582605,chr7:67098540-67117618,+,N/A,N/A,314,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0080414,hsa_circAUTS2_009,hsa_circAUTS2_001,hsa_circAUTS2_001_46,47,AUTS2,NM_015570,chr7:69364271-69364484,chr7:69899285-69899498,+,hsa_circRNA_080414,ASCRP3003957,213,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080414,hsa_circAUTS2_009,hsa_circAUTS2_001,hsa_circAUTS2_001_INF,142,AUTS2,NM_015570,chr7:69364271-69364484,chr7:69899285-69899498,+,hsa_circRNA_080414,ASCRP3003957,213,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080420,hsa_circAUTS2_033,hsa_circAUTS2_002,hsa_circAUTS2_002_155,156,AUTS2,NM_015570,chr7:70227855-70236630,chr7:70762869-70771644,+,N/A,N/A,1088,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134597,hsa_circTYW1B_009,N/A,N/A,N/A,TYW1B,NM_001145440,chr7:72178578-72209578,chr7:72713620-72744601,-,N/A,N/A,407,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003123,hsa_circTYW1B_008,N/A,N/A,N/A,TYW1B,NM_001145440,chr7:72193789-72209578,chr7:72728821-72744601,-,N/A,N/A,229,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134598,hsa_circTYW1B_005,N/A,N/A,N/A,TYW1B,NM_001145440,chr7:72277658-72277949,chr7:72807065-72807356,-,N/A,N/A,291,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005878,hsa_circTCONS_l2_00026002_001,N/A,N/A,N/A,TCONS_l2_00026002,TCONS_l2_00026002,chr7:72301271-72302378,chr7:72830691-72831798,+,N/A,N/A,319,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0006688,hsa_circTCONS_l2_00026000_001,N/A,N/A,N/A,TCONS_l2_00026000,TCONS_l2_00026000,chr7:72301330-72302378,chr7:72830750-72831798,+,hsa_circRNA_006688,ASCRP3011734,268,"ALT_ACCEPTOR, INTERNAL, intronic, ncRNA, OVEXON"
hsa_circ_0003809,hsa_circTCONS_l2_00026000_002,N/A,N/A,N/A,TCONS_l2_00026000,TCONS_l2_00026000,chr7:72301335-72302378,chr7:72830755-72831798,+,N/A,N/A,263,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0008708,hsa_circTCONS_l2_00026002_002,N/A,N/A,N/A,TCONS_l2_00026002,TCONS_l2_00026002,chr7:72302181-72302378,chr7:72831601-72831798,+,hsa_circRNA_104390,ASCRP3011801,197,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0080442,hsa_circTCONS_l2_00026002_003,N/A,N/A,N/A,TCONS_l2_00026002,TCONS_l2_00026002,chr7:72302181-72304508,chr7:72831601-72833928,+,N/A,N/A,362,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0005834,hsa_circPOM121_004,N/A,N/A,N/A,POM121,NM_172020,chr7:72361165-72371665,chr7:72890626-72901128,+,N/A,N/A,10321,"ALT_DONOR, coding, INTERNAL, intronic, OVEXON, UTR5"
hsa_circ_0001714,hsa_circBAZ1B_023,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72861593-72884813,chr7:73447263-73470483,-,hsa_circRNA_001714,ASCRP3007526,1251,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0134605,hsa_circBAZ1B_031,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72873865-72874048,chr7:73459535-73459718,-,N/A,N/A,183,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002967,hsa_circBAZ1B_030,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72873865-72877429,chr7:73459535-73463099,-,N/A,N/A,361,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134606,hsa_circBAZ1B_027,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72873865-72880731,chr7:73459535-73466401,-,N/A,N/A,566,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004670,hsa_circBAZ1B_022,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72873865-72884813,chr7:73459535-73470483,-,N/A,N/A,839,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134608,hsa_circBAZ1B_026,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72877251-72880731,chr7:73462921-73466401,-,N/A,N/A,383,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080483,hsa_circBAZ1B_021,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72877251-72884813,chr7:73462921-73470483,-,N/A,N/A,656,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006627,hsa_circBAZ1B_020,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72879768-72884813,chr7:73465438-73470483,-,N/A,N/A,478,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003866,hsa_circBAZ1B_018,N/A,N/A,N/A,BAZ1B,NM_032408,chr7:72883846-72884813,chr7:73469516-73470483,-,N/A,N/A,273,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005588,hsa_circWBSCR22_003,hsa_circBUD23_001,hsa_circBUD23_001_INF,184,WBSCR22,NR_037776,chr7:73100965-73101425,chr7:73686635-73687095,+,hsa_circRNA_104394,ASCRP3003214,276,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0134619,hsa_circRFC2_009,N/A,N/A,N/A,RFC2,ENST00000055077.3,chr7:73649861-73661093,chr7:74235531-74246763,-,N/A,N/A,622,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007842,hsa_circRFC2_008,N/A,N/A,N/A,RFC2,NM_181471,chr7:73654267-73661093,chr7:74239937-74246763,-,hsa_circRNA_007842,ASCRP3009453,361,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134620,hsa_circRFC2_007,N/A,N/A,N/A,RFC2,ENST00000055077.3,chr7:73657475-73661093,chr7:74243145-74246763,-,N/A,N/A,203,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006944,hsa_circGTF2I_019,hsa_circGTF2I_001,hsa_circGTF2I_001_112,113,GTF2I,NM_032999,chr7:74119495-74131270,chr7:74705163-74716950,+,hsa_circRNA_104400,ASCRP3000710,294,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006944,hsa_circGTF2I_019,hsa_circGTF2I_001,hsa_circGTF2I_001_28,29,GTF2I,NM_032999,chr7:74119495-74131270,chr7:74705163-74716950,+,hsa_circRNA_104400,ASCRP3000710,294,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005513,hsa_circGTF2I_020,N/A,N/A,N/A,GTF2I,NM_032999,chr7:74119495-74133260,chr7:74705163-74718941,+,hsa_circRNA_104401,ASCRP3011873,357,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080624,hsa_circNCF1_001,N/A,N/A,N/A,NCF1,NM_000265,chr7:74193427-74193768,chr7:74779081-74779422,+,N/A,N/A,242,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003169,hsa_circTCONS_l2_00026703_001,N/A,N/A,N/A,TCONS_l2_00026703,TCONS_l2_00026703,chr7:76713203-76728268,chr7:77083886-77098951,-,N/A,N/A,273,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0006338,hsa_circTCONS_l2_00026704_001,N/A,N/A,N/A,TCONS_l2_00026704,TCONS_l2_00026704,chr7:76739254-76742800,chr7:77109937-77113483,-,N/A,N/A,232,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0134675,hsa_circCCDC146_010,N/A,N/A,N/A,CCDC146,ENST00000285871.4,chr7:76903798-76909970,chr7:77274481-77280653,+,N/A,N/A,650,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080822,hsa_circPION_015,N/A,N/A,N/A,PION,NM_017439,chr7:76978667-76984964,chr7:77349350-77355647,-,hsa_circRNA_104416,ASCRP3008999,518,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080826,hsa_circPION_010,N/A,N/A,N/A,PION,NM_017439,chr7:76990140-77006707,chr7:77360823-77377390,-,N/A,N/A,451,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080827,hsa_circPION_004,N/A,N/A,N/A,PION,NM_017439,chr7:76991899-77033932,chr7:77362582-77404615,-,N/A,N/A,763,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134681,hsa_circPION_009,N/A,N/A,N/A,PION,NM_017439,chr7:77003386-77006707,chr7:77374069-77377390,-,N/A,N/A,295,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080830,hsa_circPION_001,N/A,N/A,N/A,PION,NM_017439,chr7:77003386-77035422,chr7:77374069-77406105,-,N/A,N/A,762,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080831,hsa_circPION_003,N/A,N/A,N/A,PION,NM_017439,chr7:77006164-77033932,chr7:77376847-77404615,-,hsa_circRNA_080831,ASCRP3005089,555,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134683,hsa_circPION_002,N/A,N/A,N/A,PION,NM_017439,chr7:77026298-77033932,chr7:77396981-77404615,-,N/A,N/A,181,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080834,hsa_circPTPN12_002,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77200394-77212967,chr7:77571077-77583650,+,N/A,N/A,282,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134685,hsa_circPTPN12_003,N/A,N/A,N/A,PTPN12,ENST00000248594.6,chr7:77200394-77214898,chr7:77571077-77585581,+,N/A,N/A,321,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008901,hsa_circPTPN12_004,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77200394-77221573,chr7:77571077-77592256,+,hsa_circRNA_008901,ASCRP3012328,393,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134686,hsa_circPTPN12_005,N/A,N/A,N/A,PTPN12,ENST00000248594.6,chr7:77200394-77227218,chr7:77571077-77597901,+,N/A,N/A,453,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080835,hsa_circPTPN12_006,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77200394-77230123,chr7:77571077-77600806,+,N/A,N/A,596,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008139,hsa_circPTPN12_009,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77210743-77212967,chr7:77581426-77583650,+,hsa_circRNA_104417,ASCRP3013605,173,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134689,hsa_circPTPN12_010,N/A,N/A,N/A,PTPN12,ENST00000248594.6,chr7:77210743-77214898,chr7:77581426-77585581,+,N/A,N/A,212,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002458,hsa_circPTPN12_011,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77210743-77221573,chr7:77581426-77592256,+,hsa_circRNA_002458,ASCRP3003067,284,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005197,hsa_circPTPN12_012,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77210743-77227218,chr7:77581426-77597901,+,N/A,N/A,344,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007411,hsa_circPTPN12_013,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77210743-77230123,chr7:77581426-77600806,+,N/A,N/A,487,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080838,hsa_circPTPN12_017,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77212871-77230123,chr7:77583554-77600806,+,N/A,N/A,410,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003764,hsa_circPTPN12_022,hsa_circPTPN12_001,hsa_circPTPN12_001_104,105,PTPN12,NM_002835,chr7:77214859-77230123,chr7:77585542-77600806,+,hsa_circRNA_104418,ASCRP3011416,314,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134692,hsa_circPTPN12_024,N/A,N/A,N/A,PTPN12,ENST00000248594.6,chr7:77214859-77240363,chr7:77585542-77611046,+,N/A,N/A,558,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080845,hsa_circPTPN12_028,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77227158-77230123,chr7:77597841-77600806,+,hsa_circRNA_104419,ASCRP3012973,203,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080849,hsa_circPTPN12_032,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77236551-77256992,chr7:77607234-77627675,+,N/A,N/A,1301,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080850,hsa_circPTPN12_033,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77236551-77261742,chr7:77607234-77632425,+,N/A,N/A,1379,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080851,hsa_circPTPN12_034,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77236551-77265166,chr7:77607234-77635849,+,N/A,N/A,1447,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080854,hsa_circPTPN12_039,N/A,N/A,N/A,PTPN12,NM_002835,chr7:77247796-77256992,chr7:77618479-77627675,+,N/A,N/A,1057,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134699,hsa_circPTPN12_047,N/A,N/A,N/A,PTPN12,ENST00000248594.6,chr7:77265098-77268641,chr7:77635781-77639324,+,N/A,N/A,313,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0134702,hsa_circRSBN1L_005,N/A,N/A,N/A,RSBN1L,NM_198467,chr7:77378740-77379381,chr7:77749423-77750064,+,N/A,N/A,641,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0001720,hsa_circRSBN1L_006,N/A,N/A,N/A,RSBN1L,NM_198467,chr7:77378740-77387395,chr7:77749423-77758078,+,hsa_circRNA_001543,ASCRP3001521,8655,"ALT_DONOR, CDS, coding, INTERNAL, intronic"
hsa_circ_0134703,hsa_circRSBN1L_007,N/A,N/A,N/A,RSBN1L,NM_198467,chr7:77378740-77394949,chr7:77749423-77765632,+,N/A,N/A,779,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0134707,hsa_circRSBN1L_012,N/A,N/A,N/A,RSBN1L,NM_198467,chr7:77394811-77402631,chr7:77765494-77773314,+,N/A,N/A,449,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080865,hsa_circRSBN1L_013,N/A,N/A,N/A,RSBN1L,NM_198467,chr7:77394811-77407763,chr7:77765494-77778446,+,N/A,N/A,558,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134709,hsa_circRSBN1L_015,N/A,N/A,N/A,RSBN1L,NM_198467,chr7:77394811-77410091,chr7:77765494-77780774,+,N/A,N/A,2803,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3"
hsa_circ_0134710,hsa_circRSBN1L_017,N/A,N/A,N/A,RSBN1L,NM_198467,chr7:77407654-77408131,chr7:77778337-77778814,+,N/A,N/A,394,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134731,hsa_circPHTF2_024,N/A,N/A,N/A,PHTF2,NM_001127358,chr7:77580933-77583211,chr7:77951616-77953894,+,N/A,N/A,222,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134923,hsa_circDMTF1_010,N/A,N/A,N/A,DMTF1,ENST00000414194.2,chr7:86800310-86803985,chr7:87170994-87174669,+,N/A,N/A,287,"ANNOTATED, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0080960,hsa_circABCB4_002,N/A,N/A,N/A,ABCB4,NM_018849,chr7:87068982-87069718,chr7:87439666-87440402,-,N/A,N/A,375,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080964,hsa_circDBF4_001,N/A,N/A,N/A,DBF4,NM_006716,chr7:87514293-87517374,chr7:87884978-87888059,+,N/A,N/A,378,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004674,hsa_circADAM22_002,N/A,N/A,N/A,ADAM22,NM_021723,chr7:87593948-87607727,chr7:87964633-87978412,+,hsa_circRNA_004674,ASCRP3004408,13779,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0080970,hsa_circSRI_002,N/A,N/A,N/A,SRI,NM_003130,chr7:87837821-87838767,chr7:88208506-88209452,-,N/A,N/A,173,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080975,hsa_circGTPBP10_006,N/A,N/A,N/A,GTPBP10,NM_033107,chr7:90003615-90007525,chr7:90374301-90378211,+,N/A,N/A,239,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002184,hsa_circ_chr7_00035,N/A,N/A,N/A,None,None,chr7:90233531-90252857,chr7:90604217-90623543,+,N/A,N/A,19326,INTERGENIC
hsa_circ_0001721,hsa_circCDK14_007,N/A,N/A,N/A,CDK14,NM_012395,chr7:90355880-90356126,chr7:90726566-90726812,+,hsa_circRNA_104423,ASCRP3009985,246,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004015,hsa_circCDK14_008,N/A,N/A,N/A,CDK14,NM_012395,chr7:90355880-90377090,chr7:90726566-90747775,+,N/A,N/A,341,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008645,hsa_circCDK14_009,N/A,N/A,N/A,CDK14,NM_012395,chr7:90355880-90419967,chr7:90726566-90790652,+,N/A,N/A,421,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001722,hsa_circCDK14_012,N/A,N/A,N/A,CDK14,NM_012395,chr7:90376995-90419967,chr7:90747680-90790652,+,hsa_circRNA_001722,ASCRP3005993,175,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080981,hsa_circCDK14_013,N/A,N/A,N/A,CDK14,NM_012395,chr7:90376995-90492584,chr7:90747680-90863269,+,N/A,N/A,270,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0134986,hsa_circCDK14_021,N/A,N/A,N/A,CDK14,ENST00000406263.1,chr7:90537632-90585132,chr7:90908317-90955817,+,N/A,N/A,9528,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0134998,hsa_circAKAP9_005,N/A,N/A,N/A,AKAP9,ENST00000359028.2,chr7:91622198-91632549,chr7:91992884-92003235,+,N/A,N/A,2913,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0135009,hsa_circAKAP9_017,N/A,N/A,N/A,AKAP9,ENST00000359028.2,chr7:91651551-91652323,chr7:92022237-92023009,+,N/A,N/A,311,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
